dataset1_index,dataset2_index,dataset1_name,dataset2_name,distance_meters,name_similarity,combined_score,dataset1_id,dataset2_id,dataset1_x,dataset1_y,dataset2_x,dataset2_y
65,52,Аптека Нобеля,Аптека Нобеля,5.9918577150480585,1.0,0.9161139919893271,,12652,396634.5933828862,5953683.168519245,396630.12668788474,5953687.162388878
22,54,Дешёвая аптека,Дешёвая аптека,0.8512063601734987,1.0,0.988083110957571,,12654,398171.5662880747,5956021.474018768,398172.2820183444,5956021.0132775735
49,55,Дешёвая аптека,Дешёвая аптека,5.2979063268512885,1.0,0.9258293114240819,,12655,397065.1211819569,5954032.183006555,397059.83350597,5954031.853925857
11,56,Дешёвая аптека,Дешёвая аптека,2.118234045644597,1.0,0.9703447233609757,,12656,398562.7104801961,5953922.411647341,398562.8881630129,5953924.52241599
109,57,Я+аптека,Я+аптека,3.486265443060447,1.0,0.9511922837971536,,12657,395585.3096708276,5954484.724888935,395586.70088761684,5954487.921537584
75,58,Эконом,Эконом,4.556472879432128,1.0,0.9362093796879503,,12659,396466.1034593591,5954264.62945517,396469.27778705937,5954267.898260571
21,59,Эдельвейс,Эдельвейс,10.586226510419637,1.0,0.851792828854125,,12663,398183.90857873106,5955985.257124433,398179.67310631403,5955975.555116129
91,60,ФармЛидер,ФармЛидер,4.083651154861717,1.0,0.9428288838319359,,12665,395973.3598578634,5953376.70003185,395970.65142449737,5953373.6437930735
95,61,ФармЦент,ФармЦент,2.381895088925171,1.0,0.9666534687550474,,12667,395896.8329692174,5954003.333965592,395897.24291449017,5954000.987613298
44,63,Аптека № 56,Аптека № 56,7.9805582349145165,1.0,0.8882721847111967,,12669,397203.6166723106,5954791.303172786,397195.6791386183,5954790.475604889
25,64,Дешёвая аптека,Дешёвая аптека,8.568003592633879,1.0,0.8800479497031257,,12670,398029.10125884303,5953563.595291503,398028.8489884499,5953555.031002553
61,65,Эконом,Эконом,2.012616156080695,1.0,0.9718233738148703,,12676,396757.0712154884,5956081.035803572,396756.9175084842,5956083.042541709
16,66,Эконом,Эконом,7.596862928649928,1.0,0.8936439189989009,,12677,398220.7145011013,5953337.731082602,398213.28976984916,5953339.339091368
52,67,Аптека № 58,Аптека № 58,2.5056055117799545,1.0,0.9649215228350805,,12679,396816.2599291624,5953557.408263456,396814.18270641693,5953556.007119407
