dataset1_index,dataset2_index,dataset1_name,dataset2_name,distance_meters,name_similarity,combined_score,dataset1_id,dataset2_id,dataset1_x,dataset1_y,dataset2_x,dataset2_y
51,0,ЖД ПЛ. ЛЕНИНСКИЙ ПРОСПЕКТ,жд пл. Ленинский пр.,12.35339326134614,0.75,0.752052494341154,1098,205,348039.0698707496,6638049.006515452,348051.4231278065,6638049.064525411
102,169,торговый комплекс КОНТИНЕНТ,торговый комплекс Континент,7.452439650439202,1.0,0.895665844893851,2250,2912,345841.4079356701,6638994.030501994,345848.56078093895,6638996.122310136
86,170,"УЛ. МАРШАЛА КАЗАКОВА, 10","ул. Маршала Казакова, 10",31.181175285905628,1.0,0.5634635459973212,1637,2913,345462.80453441717,6639005.203644033,345443.1004478547,6638981.037248667
19,171,ПР. МАРШАЛА ЖУКОВА,пр. Маршала Жукова,8.527627808986335,1.0,0.8806132106741913,461,2914,345078.9569213069,6638993.309257127,345086.9994184743,6638996.144512911
98,172,"УЛ. МАРШАЛА КАЗАКОВА, 10","ул. Маршала Казакова, 10",42.107139769972775,1.0,0.41050004322038114,1928,2915,345486.62277938623,6638973.620511487,345470.0896425143,6639012.346040596
115,173,ДОРОГА К РЫБНОМУ ПОРТУ,Дорога к рыбному порту,5.404761717576877,1.0,0.9243333359539236,4222,2933,343689.56437545485,6639872.913991504,343685.5433500651,6639869.302509255
117,174,ДОРОГА К РЫБНОМУ ПОРТУ,Дорога к рыбному порту,28.684547895382703,1.0,0.5984163294646421,4224,2934,343719.60066413565,6639826.917118974,343740.9221078283,6639807.72859827
116,175,УГОЛЬНАЯ ГАВАНЬ,Угольная гавань,2.814084400384138,1.0,0.960602818394622,4223,2935,343330.4073676854,6640167.918689853,343333.2200063722,6640168.008882036
46,176,"БУЛЬВАР НОВАТОРОВ, 29","Бульвар Новаторов, 17",9.79700177812409,0.9,0.8328419751062627,1019,2936,346926.19345664885,6637617.817515088,346926.0086556535,6637627.612773759
147,177,"УЛ. СТОЙКОСТИ, 8","ул. Стойкости, 8",8.734296890837742,1.0,0.8777198435282716,5662,2939,343832.92037028447,6635520.573422661,343827.1328425572,6635514.031827673
153,178,ЖД ПЛ. УЛЬЯНКА,жд пл. Ульянка,10.534175306373868,1.0,0.8525215457107658,5680,2940,344371.06185617665,6635293.96303973,344365.2155985625,6635285.200042452
141,179,"УЛ. СТОЙКОСТИ, угол ПР. МАРШАЛА ЖУКОВА","ул. Стойкости, угол пр. Маршала Жукова",5.715175433564138,1.0,0.919987543930102,5655,2941,342553.02133497177,6635666.882079392,342549.6975047949,6635662.232844703
193,180,"ВИНДАВСКАЯ УЛ.,2","Виндавская ул., 2",3.4450217717648757,1.0,0.9517696951952916,6659,2954,346324.2883351437,6644526.120838684,346326.1610498746,6644529.012397873
65,181,ПР. МАРШАЛА ЖУКОВА,пр. Маршала Жукова,6.489310965333113,1.0,0.9091496464853364,1354,2979,344444.6265582559,6638166.28319148,344439.1582211681,6638169.777250194
180,182,"КАНОНЕРСКИЙ ОСТРОВ, Д.11","Канонерский остров, 11",11.02911581014712,0.9130434782608696,0.8195054221362013,6115,3111,344296.4093393888,6643439.303079283,344288.4576186787,6643446.945823116
194,184,УЛ. МАРИНЕСКО,ул. Маринеско,6.711214612553869,1.0,0.9060429954242457,6660,3124,346991.8669410703,6639824.90649071,346996.40108281083,6639829.854415553
79,186,УЛ. ЗАЙЦЕВА,ул. Зайцева,8.939841902612537,1.0,0.8748422133634244,1595,3126,346980.7027333105,6640275.332074049,346977.0711921955,6640283.501081478
45,188,АВТОВСКАЯ УЛ,Автовская ул.,4.599593589821984,1.0,0.9356056897424923,967,3144,347159.1196590498,6640085.257557813,347163.31353574805,6640083.368732932
129,190,КРАСНОПУТИЛОВСКАЯ УЛ,Краснопутиловская ул.,13.806214942880672,1.0,0.8067129907996706,4343,3146,347022.77354714915,6640426.867568654,347015.14037030196,6640415.363387576
164,191,УЛ. МАРШАЛА ГОВОРОВА,ул. Маршала Говорова,44.02783106818464,1.0,0.383610365045415,5845,3147,347118.9135795964,6641020.639655321,347078.68220766913,6641038.5250298325
133,192,СТ. М. ПРОСПЕКТ ВЕТЕРАНОВ,ст. м. пр. Ветеранов,15.709433776650982,0.7391304347826086,0.7018070575616688,4411,3171,345906.86003318836,6637034.180781139,345921.6551472353,6637028.89959662
16,193,ОГОРОДНЫЙ ПЕР,Огородный пер.,18.51876553250546,1.0,0.7407372825449237,360,3241,347118.28831789293,6641966.381675392,347106.22728226974,6641952.329056542
48,194,ДВИНСКАЯ УЛ. 15,"Двинская ул., 15",4.7150566791881605,1.0,0.9339892064913657,1058,3459,345794.53572355513,6644525.634092204,345789.9974259195,6644526.913003483
127,195,СТ. М. КИРОВСКИЙ ЗАВОД,"ст. м. ""Кировский Завод""",36.1239292512235,0.9090909090909091,0.46699226321014364,4341,3550,346830.6579978515,6641179.673731566,346795.5913670887,6641188.349541125
157,197,БУЛЬВАР НОВАТОРОВ,бульвар Новаторов,13.228686861089859,1.0,0.8147983839447419,5734,3627,345710.5502561953,6636919.912638344,345698.0174754156,6636924.146733524
192,198,СТ. М. ЛЕНИНСКИЙ ПР.,ст. м. Ленинский пр.,41.20506160362012,1.0,0.42312913754931825,6656,3628,347040.31220185466,6638122.572484734,347040.3177654599,6638163.777545962
92,168,УЛ. ЧЕРВОННОГО КАЗАЧЕСТВА,ул. Червонного Казачества,3.1580551377755746,1.0,0.9557872280711419,1731,2873,347520.5317230851,6639700.716938376,347523.234124234,6639699.082820791
95,167,КРАСНОПУТИЛОВСКАЯ УЛ. угол АВТОВСКОЙ УЛ,"Краснопутиловская ул., угол Автовской ул.",22.554384298305767,1.0,0.6842386198237194,1879,2872,347170.38808981696,6639990.37560641,347181.2822497884,6640010.124467886
39,166,УЛ. МАРИНЕСКО,ул. Маринеско,4.005291536180757,1.0,0.9439259184934694,750,2685,347054.1649881525,6639860.993844818,347058.16818352614,6639860.864279814
124,165,УЛ. ВАСИ АЛЕКСЕЕВА,ул. Васи Алексеева,8.161894902363738,1.0,0.8857334713669076,4330,2684,347283.4021542097,6640957.678369426,347279.77165458654,6640950.368376206
186,136,торговый комплекс КОНТИНЕНТ,торговый комплекс Континент,32.580677270882056,1.0,0.5438705182076512,6334,2252,345919.3032729586,6638948.348500212,345888.9773212053,6638960.258041835
54,137,КРАСНОПУТИЛОВСКАЯ УЛ. 67,"Краснопутиловская ул., 67",14.227390477965264,1.0,0.8008165333084862,1166,2281,348041.4954569802,6639141.792201387,348053.91727752384,6639134.855558525
44,138,УЛ. ЧЕРВОННОГО КАЗАЧЕСТВА,ул. Червонного Казачества,22.467739988701723,1.0,0.6854516401581758,848,2282,347547.9056971944,6639698.061788667,347540.39492942864,6639719.23695591
0,139,АВТОВСКАЯ УЛ,Автовская ул.,10.062990216996244,1.0,0.8591181369620526,42,2283,347202.76695835846,6640065.109665396,347212.80719650246,6640065.785971628
101,140,УЛ. ЗЕНИТЧИКОВ,ул. Зенитчиков,22.33913128410888,1.0,0.6872521620224756,2239,2284,346722.49514853384,6640598.658171959,346730.7963255267,6640577.918662634
34,141,УЛ. ЗАЙЦЕВА,ул. Зайцева,11.393261165365198,1.0,0.8404943436848871,717,2285,346928.06299278594,6640357.392075346,346939.33226410864,6640359.06835809
132,142,"ДАЧНЫЙ ПР., 23","Дачный пр., 23",3.904857536996096,1.0,0.9453319944820546,4410,2302,346474.47518923506,6636692.718109672,346475.87872935226,6636689.074212373
131,144,УЛ. ПОДВОДНИКА КУЗЬМИНА,ул. Подводника Кузьмина,7.291442249218857,1.0,0.8979198085109359,4409,2304,347155.4306325348,6636715.109267839,347159.96938395884,6636720.815831217
176,146,СЧАСТЛИВАЯ УЛ.,Счастливая ул.,22.88931616380548,1.0,0.6795495737067232,6040,2308,347429.30653635936,6637123.903270391,347449.4923163408,6637113.111834852
158,147,УЛ. ЛЁНИ ГОЛИКОВА,ул. Лёни Голикова,8.477561717495067,1.0,0.8813141359550689,5735,2315,346048.7459323156,6635880.3889676,346046.3215342378,6635888.512473409
154,148,УЛ. КОЗЛОВА,ул. Козлова,2.038706725246479,1.0,0.9714581058465492,5681,2316,344845.57480587834,6635372.854126436,344846.6956892327,6635374.557049105
155,149,УЛ. КОЗЛОВА,ул. Козлова,11.873525541379703,1.0,0.8337706424206841,5682,2317,344782.54358549486,6635373.575195228,344794.3088717378,6635375.174772798
162,150,УЛ. ТАНКИСТА ХРУСТИЦКОГО,ул. Танкиста Хрустицкого,3.1199535748837044,1.0,0.9563206499516281,5754,2335,346389.01287168614,6636031.9925595755,346390.0605177978,6636034.93136
121,152,"ПР. НАРОДНОГО ОПОЛЧЕНИЯ, Д.27","пр. Народного Ополчения, 27",19.65437600621237,0.9259259259259259,0.7026165136908046,4326,2337,347641.73923488066,6637619.340770702,347644.19186806434,6637599.840024904
213,153,КЕМЕРОВСКАЯ УЛ,Кемеровская ул.,12.830522266398653,1.0,0.8203726882704188,7485,2448,346250.5446875378,6643023.039644917,346258.44287293253,6643033.1510725655
145,154,УЛ. ГЕНЕРАЛА СИМОНЯКА,ул. Генерала Симоняка,14.253841862087224,1.0,0.8004462139307789,5660,2486,343254.79856460367,6635493.649878716,343242.0867728229,6635487.201440335
9,155,КРАСНОПУТИЛОВСКАЯ УЛ. 67,"Краснопутиловская ул., 67",10.496764956504824,1.0,0.8530452906089325,252,2512,348102.6264638101,6639044.08343748,348111.329915917,6639038.21555916
106,156,УЛ. ЗЕНИТЧИКОВ,ул. Зенитчиков,12.600617397140487,1.0,0.823591356440033,2263,2557,346750.92009631766,6640513.014643614,346763.4485692893,6640511.668195031
118,157,ЭЛЕВАТОРНАЯ ПЛОЩАДКА,Элеваторная площадка,22.765532313068007,1.0,0.6812825476170479,4225,2563,344619.99833198695,6639598.667977949,344642.75072580704,6639599.441306438
114,158,ЭЛЕВАТОРНАЯ ПЛОЩАДКА,Элеваторная площадка,20.96386790675159,1.0,0.7065058493054777,4221,2564,344538.3696959212,6639631.147355316,344559.3214217429,6639630.433953113
190,159,"УЛ. МОРСКОЙ ПЕХОТЫ,6","ул. Морской Пехоты, 6",7.590425604178789,1.0,0.8937340415414969,6615,2571,345993.60378393775,6639349.032434498,345992.04518303124,6639356.461117024
191,160,"УЛ. МОРСКОЙ ПЕХОТЫ,6","ул. Морской Пехоты, 6",36.905520511133176,1.0,0.4833227128441355,6616,2572,345971.0928980609,6639378.642967872,345934.61515634635,6639384.24580676
189,161,"УЛ. МОРСКОЙ ПЕХОТЫ, 14","ул. Морской Пехоты, 14",33.37178477691783,1.0,0.5327950131231504,6614,2573,345436.363921732,6639417.722861266,345469.64970403723,6639415.328552279
128,164,УЛ. ВАСИ АЛЕКСЕЕВА,ул. Васи Алексеева,15.125610411672339,1.0,0.7882414542365872,4342,2683,347254.77598896506,6640833.889742906,347251.74376737117,6640819.071182837
208,201,"КРОНШТАДТСКАЯ УЛ., 11","Кронштадтская ул., 11",24.330658934420093,1.0,0.6593707749181187,7377,3851,346387.9239532036,6640045.660265812,346397.5942912521,6640023.33392428
134,134,"ДАЧНЫЙ ПР., 19","Дачный пр., 19",7.8870650074364885,1.0,0.8895810898958891,4419,2247,346251.33586494485,6636894.403331149,346244.83300296316,6636889.940307457
244,250,СТ. М. АВТОВО,ст. м. Автово,4.407373248545325,1.0,0.9382967745203654,8123,4419,346587.92528153956,6639933.017003385,346590.359141863,6639936.691409851
196,236,ОБОРОННАЯ УЛ,Оборонная ул.,28.022117166134013,1.0,0.6076903596741238,6672,4186,346466.23174420174,6642581.686504536,346442.17157004686,6642596.051290303
214,237,УЛ. ГУБИНА,ул. Губина,8.38083640318812,1.0,0.8826682903553662,7486,4187,346746.20213841135,6643095.6845397875,346743.42689745047,6643087.776540266
211,238,ТУРБИННАЯ УЛ,Турбинная ул.,15.83106071426963,1.0,0.7783651500002251,7483,4188,347161.10453867534,6643238.945429037,347149.3574168547,6643228.332813324
219,239,ПЕРЕВАЛОЧНАЯ УЛ,Перевалочная ул.,38.69760133800515,1.0,0.4582335812679279,7644,4289,345094.983042479,6639561.200930838,345057.7563124633,6639571.768566413
236,240,"УЛ. ЛЕНИ ГОЛИКОВА, Д.108","ул. Лёни Голикова, 108",10.365251170815641,0.8636363636363636,0.81397739269949,7779,4293,345812.6258806677,6636079.618857095,345822.8583294543,6636081.27276872
216,241,"УЛ. БУРЦЕВА, 11","ул. Бурцева, 11",35.20517341066299,1.0,0.5071275722507181,7506,4318,343526.95119047805,6636460.754387126,343491.8050113369,6636462.791622178
247,243,СТ. М. ЛЕНИНСКИЙ ПР.,ст. м. Ленинский пр.,14.053484672224045,1.0,0.8032512145888633,8134,4351,346791.3653843002,6638091.5430161925,346805.39026589796,6638090.646842325
29,244,СТ. М. ЛЕНИНСКИЙ ПР.,ст. м. Ленинский пр.,1.4573407073348714,1.0,0.9795972300973117,608,4352,346901.29273163865,6638087.768423466,346902.4297367495,6638088.68004911
241,245,ТРАКТОРНАЯ УЛ,Тракторная ул.,11.121681071591304,1.0,0.8442964649977216,8065,4373,347610.32244915585,6643152.82422735,347612.4609857756,6643141.910087394
240,246,ТРАКТОРНАЯ УЛ,Тракторная ул.,5.192763214082109,1.0,0.9273013150028504,8064,4374,347625.51286523964,6643251.882064976,347622.1300274788,6643247.942369749
168,247,СТ. М. ПРОСПЕКТ ВЕТЕРАНОВ,ст. м. пр. Ветеранов,14.165380916520782,0.7391304347826086,0.7234237976034916,5884,4383,346084.52743346774,6636959.854777131,346097.8119777697,6636954.937572722
188,248,СТ. М. АВТОВО,ст. м. Автово,20.510495671835805,1.0,0.7128530605942986,6543,4417,346622.71448990423,6639882.26368887,346624.6471235824,6639902.682928811
27,249,СТ. М. АВТОВО,ст. м. Автово,13.191027878890065,1.0,0.815325609695539,593,4418,346591.3942271191,6639916.053386838,346593.97027120925,6639903.116338746
246,251,УЛ. КАЛИНИНА,ул. Калинина,17.236017252370026,1.0,0.7586957584668196,8132,4420,346489.56171861896,6643121.213625595,346472.3851337938,6643122.643739041
204,202,"УЛ. СОЛДАТА КОРЗУНА, 4","ул. Солдата Корзуна, 4",39.35387948126757,1.0,0.449045687262254,7319,3912,343689.32430040266,6637057.696381185,343714.15200952085,6637027.162585316
167,252,СТ. М. ПРОСПЕКТ ВЕТЕРАНОВ,ст. м. пр. Ветеранов,31.437439435306562,0.7391304347826086,0.4816149783404907,5882,4460,345636.917739719,6637105.083735868,345610.2843642668,6637088.381163903
250,253,ПР. ВЕТЕРАНОВ,пр. Ветеранов,28.562069474855992,1.0,0.6001310273520161,8171,4461,345708.6446515075,6637164.84122301,345684.865222437,6637149.019384755
249,254,СТ. М. ПРОСПЕКТ ВЕТЕРАНОВ,ст. м. пр. Ветеранов,24.67593166827844,0.7391304347826086,0.5762760870788844,8169,4462,345986.67016069766,6637012.885799033,345984.5219472941,6636988.303553755
137,256,СТ. М. ПРОСПЕКТ ВЕТЕРАНОВ,ст. м. пр. Ветеранов,48.76102355888037,0.7391304347826086,0.23908480061045742,5602,4464,345938.55213951645,6636998.432671443,345985.42210703995,6637011.880480292
248,257,СТ. М. ПРОСПЕКТ ВЕТЕРАНОВ,ст. м. пр. Ветеранов,4.239408818869097,0.7391304347826086,0.8623874069706152,8167,4465,345889.4917754804,6637043.701415914,345887.04748048616,6637040.23760167
139,258,ПР. МАРШАЛА ЖУКОВА,пр. Маршала Жукова,44.166295590418216,1.0,0.38167186173414497,5612,4485,342863.9180477576,6636156.987795453,342895.8998208826,6636126.5275286455
161,259,ЗАВОД СЕВЕРНАЯ ВЕРФЬ,завод Северная верфь,6.059751034436425,1.0,0.9151634855178901,5750,4493,345714.354633354,6640718.086257623,345710.98358347884,6640713.050723357
253,260,КРОНШТАДТСКАЯ УЛ,Кронштадтская ул.,7.932913927562388,1.0,0.8889392050141265,8252,4494,346214.0296104647,6640871.973919515,346207.7160288635,6640876.777023797
252,261,КИРОВСКИЙ ЗАВОД,Кировский завод,8.394342251483817,1.0,0.8824792084792266,8251,4495,345999.8338543215,6640888.514496338,345997.9939620962,6640896.704720903
254,262,СТ. М. АВТОВО,ст. м. Автово,4.9599978882512685,1.0,0.9305600295644822,8256,4499,346457.77524392196,6640121.128719151,346460.52497140766,6640117.000695677
255,263,НЕВЕЛЬСКАЯ УЛ,Невельская ул.,10.962372635868205,1.0,0.8465267830978451,8288,4547,346281.1190198682,6644021.605881897,346274.6025498386,6644030.421165906
258,264,"БУЛЬВАР НОВАТОРОВ, УГОЛ УЛ. ПОДВОДНИКА КУЗЬМИНА","бульвар Новаторов, угол ул. Подводника Кузьмина",18.60614417327886,1.0,0.7395139815740959,8598,4624,346733.43131001934,6637126.954578654,346715.9595389187,6637120.557249867
197,235,БАРРИКАДНАЯ УЛ,Баррикадная ул.,4.653680233332517,1.0,0.9348484767333447,6673,4185,346848.62317265826,6642534.144201098,346853.1497367469,6642535.2244590605
212,234,СЕВАСТОПОЛЬСКАЯ УЛ,Севастопольская ул.,5.330060678312787,1.0,0.9253791505036209,7484,4184,347111.5712912871,6642476.673145389,347114.02588251495,6642471.941916295
235,233,УЛ. ЛЁНИ ГОЛИКОВА,ул. Лёни Голикова,19.399572976861094,1.0,0.7284059783239447,7778,4165,345970.7567259687,6635941.028097671,345967.9397102158,6635921.834144094
238,232,"УЛ. ЛЁНИ ГОЛИКОВА, Д.82","ул. Лёни Голикова, 82",13.901971565712046,0.9047619047619048,0.7768009695086027,7781,4164,345573.1512275671,6636442.00327288,345559.4792693047,6636444.521679258
205,203,"УЛ. СОЛДАТА КОРЗУНА, 4","ул. Солдата Корзуна, 4",7.470572842999373,1.0,0.8954119801980087,7320,3913,343762.8012074091,6636914.186319118,343769.0189227881,6636918.327511467
206,204,"УЛ. СОЛДАТА КОРЗУНА, 24","ул. Солдата Корзуна, 24",22.312612543536257,1.0,0.6876234243904924,7321,3914,343966.5823343212,6636474.003551236,343962.4140329244,6636495.923358306
203,205,"УЛ. СОЛДАТА КОРЗУНА, 24","ул. Солдата Корзуна, 24",2.247231250828822,1.0,0.9685387624883963,7318,3915,343970.6374667897,6636557.633054492,343968.5005632317,6636558.328533808
202,206,"УЛ. СОЛДАТА КОРЗУНА, 32","ул. Солдата Корзуна, 32",8.84150602029562,1.0,0.8762189157158613,7317,3916,344068.4274100326,6636225.582605263,344074.9859690784,6636219.653226548
218,208,"АВТОВСКАЯ УЛ., 2","Автовская ул., 2",11.492220320744673,1.0,0.8391089155095746,7554,3991,346809.43059749564,6639613.437749662,346814.8835374381,6639623.553903768
217,212,"БУЛЬВАР НОВАТОРОВ, 10","бульвар Новаторов, 10",2.436326386966836,1.0,0.9658914305824642,7509,4083,347010.1540075762,6637762.38041432,347007.7313026307,6637762.123145957
228,213,"ПР. НАРОДНОГО ОПОЛЧЕНИЯ, 149","пр. Народного Ополчения, 149",14.947376119108611,1.0,0.7907367343324794,7688,4084,345627.5333196678,6635744.802616015,345636.2674742838,6635732.672546106
232,214,ТРАМВАЙНЫЙ ПР,Трамвайный пр.,16.006861705613694,1.0,0.7759039361214082,7732,4085,346262.4901739672,6638781.912609837,346251.0776425245,6638793.136412567
230,215,УЛ. ПОДВОДНИКА КУЗЬМИНА,ул. Подводника Кузьмина,2.9075151168423763,1.0,0.9592947883642067,7706,4090,347216.7315722647,6636769.208435151,347216.22100228746,6636772.070770291
226,216,"УЛ. ЛЕНИ ГОЛИКОВА, 26","ул. Лёни Голикова, 26",8.323435745152912,0.9473684210526316,0.8676824258836486,7679,4091,344955.4848009279,6637272.753468723,344961.54154528445,6637278.4627095135
225,217,"УЛ. ЛЕНИ ГОЛИКОВА, 7","ул. Лёни Голикова, 7",3.430910492391348,0.9444444444444444,0.9353005864398544,7678,4092,344770.51969222573,6637627.073547935,344773.83804584545,6637627.945141912
224,218,"УЛ. ЛЕНИ ГОЛИКОВА, 26","ул. Лёни Голикова, 26",15.756235821410975,0.9473684210526316,0.7636232248160357,7677,4096,344948.3954448593,6637359.125020064,344933.59682069364,6637364.53424275
223,219,"УЛ. ЛЕНИ ГОЛИКОВА, 56","ул. Лёни Голикова, 56",16.163057875439115,0.9473684210526316,0.7579277160596418,7676,4097,345230.9303242428,6636887.8553524595,345228.2064786721,6636871.923462892
